contig,length,Phyllostomus disoclor (080613_8),Phyllostomus disoclor (080813_19),Mimon crenulatum (080813_7),Mimon crenulatum (080913_2),Phyllostomus hastatus (080613_5),Phyllostomus hastatus (080913_8)
080913_2_rerun_k141_10170,2523,0,0,0,26.853523357086303,0,0
080913_2_rerun_k141_2185966,2523,0,0,0,6.415676959619953,0,0
080913_2_rerun_k141_2620617,3200,0,0,0,6.766875,0,0
080913_2_rerun_k141_10240,3100,0,0,0,65.20064516129032,0,0
080913_2_rerun_k141_1534621,3010,0,0,0,9.721115537848606,0,0
080913_2_rerun_k141_10501,3388,0,0,61.710743801652896,6.30814639905549,0,0
cn_080913_2_rerun_000000000110,6530,0,0,0,14.141763625229638,0,0
080913_2_rerun_k141_664809,2842,0,0,0,9.736286919831224,0,0
080913_2_rerun_k141_229752,3498,0,0,0,62.11942857142857,0,0
080913_2_rerun_k141_1752452,2714,0,0,0,5.023564064801178,0,0
cn_080913_2_rerun_000000000047,19052,0,0,0,203.00839806844425,0,0
cn_080913_2_rerun_000000000155,9431,0,0,0,525.6523213907144,0,0
080913_2_rerun_k141_2404208,4314,0,0,0,8.464318813716405,0,0
080913_2_rerun_k141_665371,5394,0,0,0,40.963306152705705,0,0
cn_080913_2_rerun_000000000057,8482,0,0,0,108.46110325318246,0,0.39014615747289016
080913_2_rerun_k141_2187003,3241,0,0,0,143.41332510795806,0,0
080913_2_rerun_k141_2404541,3171,0,0,0,8.940138626339005,0,0
cn_080913_2_rerun_000000000091,14878,0,0,0,222.54744623655915,0,0
080913_2_rerun_k141_2405048,2680,0,0,629.3753731343284,80.08432835820895,0,0
080913_2_rerun_k141_884156,8245,0,0,0,15.552510308028134,0,0
cn_080913_2_rerun_000000000466,12077,0,0,0,20.413810233482366,0,0
080913_2_rerun_k141_2187342,3316,0,0,0,7.781061519903498,0,0
cn_080913_2_rerun_000000000714,5687,0,0,0,12.939191564147627,0,0
080913_2_rerun_k141_2405444,3773,0,0,0,8.701112877583466,0,0
080913_2_rerun_k141_2405457,2580,0,0,65.80697674418604,750.9558139534884,0,0
cn_080913_2_rerun_000000000114,27401,0,0,0,227.86665206919204,0,0
080913_2_rerun_k141_2187611,2609,0,0,0,6.904214559386973,0,0
080913_2_rerun_k141_3274514,2945,0,0,0,7.628649015614393,2.2219959266802443,0
cn_080913_2_rerun_000000000079,8569,0,0,0,16.611435239206536,0,0
cn_080913_2_rerun_000000000386,17861,0,0,0,434.7794199977606,0,0
cn_080913_2_rerun_000000000076,52937,0,0,0,46.17004798065662,0,0
080913_2_rerun_k141_448888,4380,0,0,0,8.165296803652968,0,0
080913_2_rerun_k141_1320850,3022,0,0,0,5.112433862433862,0,0
cn_080913_2_rerun_000000000690,14953,0,0,0,10.704560652668182,0,0
080913_2_rerun_k141_2623615,4292,0,0,0,10.923578751164959,0,0
080913_2_rerun_k141_666987,3141,0,0,0,9.892425206874602,0,0
080913_2_rerun_k141_1971347,4111,0,0,0,103.1507049100632,0,0
cn_080913_2_rerun_000000000375,6552,0,0,0,8.689255189255189,0,0
cn_080913_2_rerun_000000000593,7841,0,0,0,624.3677633256822,0,0
cn_080913_2_rerun_000000000259,15191,0,0,0,176.95893115703566,0,0
080913_2_rerun_k141_232545,18728,0,0,0,118.80595899188381,0,0
080913_2_rerun_k141_1754900,3162,0,0,0,8.735777496839443,0,0
cn_080913_2_rerun_000000000574,9169,0,0,0,58.15419847328244,0,0
080913_2_rerun_k141_13630,4511,0,0,216.5400974745237,30.889676561807708,0,0
cn_080913_2_rerun_000000000486,41107,0,0,0,18.18326441255169,0,0
080913_2_rerun_k141_14001,4167,0,0,0,35.79376498800959,0,0
080913_2_rerun_k141_451315,3600,0,0,0,43.85944444444444,0,0
080913_2_rerun_k141_2625651,3227,0,0,0,7.8427244582043345,0,0
cn_080913_2_rerun_000000000185,14461,0,0,0,185.80597427741668,0,0
080913_2_rerun_k141_2191004,4303,0,0,0,10.881560613098003,0,0
080913_2_rerun_k141_669461,4405,0,0,0,30.855651384475713,0,0
cn_080913_2_rerun_000000000038,5888,0,0,0,126.2265625,0,0
080913_2_rerun_k141_2191444,3522,0,0,0,6.032917139614075,0,0
080913_2_rerun_k141_1539924,2620,0,0,0,6.96030534351145,0,0
080913_2_rerun_k141_2191883,3224,0,0,0,9.77605459057072,0,0
cn_080913_2_rerun_000000000440,6935,0,0,0,79.54943787835111,0,0
080913_2_rerun_k141_2626632,4112,0,0,0,8.314688715953308,0,0
080913_2_rerun_k141_1540454,11337,0,0,0,9.083436232139707,0,0
080913_2_rerun_k141_1756926,2700,0,0,0,10.005185185185185,0,0
080913_2_rerun_k141_1756940,3099,0,0,0,276.88265635074146,0,0
080913_2_rerun_k141_15998,3312,0,0,0,7.451690821256038,0,0
cn_080913_2_rerun_000000000796,7180,0,0,192.4791086350975,445.47604456824513,0,0
080913_2_rerun_k141_2408584,2558,0,0,0,79.0390625,0,0
080913_2_rerun_k141_2844646,3008,0,0,0.020611702127659573,7.590425531914893,0,0
cn_080913_2_rerun_000000000230,11232,0,0,0,18.606659544159545,0,0
080913_2_rerun_k141_670511,4387,0,0,0,8.432801822323462,0,0
080913_2_rerun_k141_1757544,17936,0,0,0,35.245874219446925,0,0
cn_080913_2_rerun_000000000104,45524,0,0,0,27.623802829276865,0,0
080913_2_rerun_k141_2627398,3833,0,0,0,7.758998435054773,0,0
cn_080913_2_rerun_000000000406,10332,0,0,0,11.287262872628727,0,0
080913_2_rerun_k141_1106955,2919,0,0,0,7.532511978097194,0,0
080913_2_rerun_k141_890374,4388,0,0,0,63.321330902461256,0,0
080913_2_rerun_k141_2192991,5420,0,0,0,83.46346863468635,0,0
cn_080913_2_rerun_000000000213,5635,0,0,1.3281305427456545,35.133025895707696,0,0
cn_080913_2_rerun_000000000089,35375,0,0,1.1140821979761433,390.44196958561815,0,0
080913_2_rerun_k141_2409101,2878,0,0,0,6.384722222222222,0,0
cn_080913_2_rerun_000000000803,6912,0,0,141.9068287037037,403.88831018518516,0,0
cn_080913_2_rerun_000000000431,9514,0,0,0,11.579655317360235,0,0
080913_2_rerun_k141_671206,2896,0,0,0,9.568370165745856,0,0
cn_080913_2_rerun_000000000538,19325,0,0,0,207.14146745317188,0,0
cn_080913_2_rerun_000000000475,7836,0,0,0,10.411179173047474,0,0
080913_2_rerun_k141_2193628,3437,0,0,0,8.900523560209423,0,0
cn_080913_2_rerun_000000000313,44011,0,0,0,314.0316263007225,0,0
cn_080913_2_rerun_000000000492,10501,0,0,0,52.70139021138831,0,0
080913_2_rerun_k141_2628527,20814,0,0,0,33.63345503458878,0,0
080913_2_rerun_k141_2628582,3436,0,0,0,13.346332945285216,0,0
080913_2_rerun_k141_454750,10592,0,0,0,24.981495468277945,0,0
080913_2_rerun_k141_1108709,2690,0,0,0,59.534175334323926,0,0
080913_2_rerun_k141_2194228,8009,0,0,0,9.774531835205993,0,0
080913_2_rerun_k141_18939,3859,0,0,0,7.027446918694976,0,0
080913_2_rerun_k141_1328189,3204,0,0,0,6.0305867665418225,0,0
cn_080913_2_rerun_000000000500,5867,0,0,0,12.122657580919931,0,0
cn_080913_2_rerun_000000000601,25081,0,0,0,68.70114025994738,0,0
080913_2_rerun_k141_1977340,3011,0,0,0,7.408095554080956,0,0
080913_2_rerun_k141_1977367,4619,0,0,0,8.465599307659023,0,0
080913_2_rerun_k141_3063800,4769,0,0,0,6.348008385744235,0,0
cn_080913_2_rerun_000000000074,111348,0,0,0,63.999622804181485,0,0
080913_2_rerun_k141_238395,3841,0,0,0,8.550754815200417,0,0
080913_2_rerun_k141_2195068,3512,0,0,70.31548974943053,519.8900911161732,0,0
cn_080913_2_rerun_000000000472,20436,0,0,0,33.66412213740458,0,0
080913_2_rerun_k141_1977797,2936,0,0,0,5.767711171662126,0,0
080913_2_rerun_k141_19888,2630,0,0,0,5.198328267477204,0,0
080913_2_rerun_k141_2411194,3179,0,0,0,11.087994971715903,0,0
cn_080913_2_rerun_000000000125,8563,0,0,0,8.429838897968713,0,0
cn_080913_2_rerun_000000000328,5998,0,0,0,6.351,0,0
080913_2_rerun_k141_893032,5119,0,0,0,417.35728231159703,0,0
cn_080913_2_rerun_000000000199,5218,0,0,0,22.689272030651342,0,0
080913_2_rerun_k141_2411969,4938,0,0,0,7.84251012145749,0,0
080913_2_rerun_k141_893145,2723,0,0,0,5.170946441672781,0,0
cn_080913_2_rerun_000000000223,6758,0,0,9.332544378698225,38.1491124260355,0,0
080913_2_rerun_k141_1111043,4448,0,0,3.322392086330935,23.236960431654676,0,0
080913_2_rerun_k141_1544040,5370,0,0,0,12.591586001489203,0,0
080913_2_rerun_k141_2412448,4096,0,0,0,7.10009765625,0,0
080913_2_rerun_k141_2630788,2818,0,0,0,9.291489361702128,0,0
cn_080913_2_rerun_000000000198,12161,0,0,0,9.219865153757606,0,0
cn_080913_2_rerun_000000000609,24680,0,0,0,101.32301458670989,0,0
080913_2_rerun_k141_21082,3860,0,0,0,12.929533678756476,0,0
080913_2_rerun_k141_1544477,2923,0,0,0,7.211893369788107,0,0
cn_080913_2_rerun_000000000594,17754,0,0,5.077044379364722,196.78745212885786,0,0
080913_2_rerun_k141_1330226,4269,0,0,0,7.95784543325527,0,0
cn_080913_2_rerun_000000000523,8408,0,0,0,221.5696955280685,0,0
080913_2_rerun_k141_2413190,2776,0,0,0,19.639048991354468,0,0
080913_2_rerun_k141_1761891,4282,0,0,0,11.902894491129786,0,0
080913_2_rerun_k141_2413605,2865,0,0,0,5.600837404047453,0,0
080913_2_rerun_k141_1979934,3324,0,0,0,376.83393501805057,0,0
080913_2_rerun_k141_3066496,3383,0,0,54.296515062020084,8.263437684583579,0,0
cn_080913_2_rerun_000000000283,5563,0,0,0,22.721523535752784,0,0
080913_2_rerun_k141_676114,2531,0,0,0,9.69455406471981,0,0
cn_080913_2_rerun_000000000394,65483,0,0,0,12.373759276791986,0,0
cn_080913_2_rerun_000000000015,8461,0,0,0,12.323091467738124,0,0
080913_2_rerun_k141_3283847,3271,0,0,0,7.101405009163103,0,0
080913_2_rerun_k141_1762769,3438,0,0,0,10.625581395348837,0,0
cn_080913_2_rerun_000000000722,29547,0,0,0,21.36067681895093,0,0
080913_2_rerun_k141_1331879,6560,0,0,59.949085365853655,15.951524390243902,0,0
080913_2_rerun_k141_22511,2828,0,0,225.2001414427157,23.248231966053748,0,0
cn_080913_2_rerun_000000000479,23560,0,0,0,11.337181663837011,0,0
080913_2_rerun_k141_2198416,2906,0,0,0,7.370013755158184,0,0
cn_080913_2_rerun_000000000382,11201,0,0,0,14.515622210319586,0,0
080913_2_rerun_k141_459937,6595,0,0,0,36.50166717187027,0,0
080913_2_rerun_k141_1981257,4946,0,0,0.1402586903799515,56.57720291026678,0,0
080913_2_rerun_k141_677276,3752,0,0,0,10.045842217484008,0,0
cn_080913_2_rerun_000000000604,5059,0,0.09521928091663374,0,6.424733306993283,0,0
080913_2_rerun_k141_677533,2591,0,0,0,4.8535080956052425,0,0
cn_080913_2_rerun_000000000718,14259,0,0,0,9.401626700322536,0,0
cn_080913_2_rerun_000000000193,12782,0,0,0,13.048967459324155,0,0
080913_2_rerun_k141_3068576,2683,0,0,0,6.206999255398362,0,0
080913_2_rerun_k141_1547966,2711,0,0,0,7.0036845983787765,0,0
080913_2_rerun_k141_3285958,43283,0,0,0,10.81056230651943,0,0
cn_080913_2_rerun_000000000246,5161,0,0,0,8.690817512592018,0,0
080913_2_rerun_k141_2415920,16470,0,0,0,131.73336571151043,0,0
080913_2_rerun_k141_1548351,4019,0,0,0,10.202386872202885,0,0
080913_2_rerun_k141_2852555,4062,0,0,0,8.3125,0,0
cn_080913_2_rerun_000000000439,22245,0,0,0,19.458419491144475,0,0
cn_080913_2_rerun_000000000747,8614,0,0,1.1174558960074281,23.935933147632312,0,0
cn_080913_2_rerun_000000000485,7658,0,0,173.74046997389033,1255.013315926893,0,0
080913_2_rerun_k141_1983004,3074,0,0,0,99.3218465539662,0,0
080913_2_rerun_k141_2416611,3721,0,0,0,42.481461579795806,0,0
080913_2_rerun_k141_1765123,19559,0,0,0,23.401083733769553,0,0
080913_2_rerun_k141_24599,2555,0,0,0.3393275996872557,80.5480844409695,0,0
080913_2_rerun_k141_462312,2534,0,0,0,9.770504731861198,0,0
080913_2_rerun_k141_24663,3105,0,0,0.18415969092079845,74.48486799742435,0,0
080913_2_rerun_k141_3287059,2972,0,0,0,157.34589502018844,0,0
080913_2_rerun_k141_1334395,4755,0,0,0,7.318621269440942,0,0
cn_080913_2_rerun_000000000457,19339,0,0,37.57243304725468,241.0760004136077,0,0
080913_2_rerun_k141_3287189,3002,0,0,0,14.200399467376831,0,0
080913_2_rerun_k141_679662,3284,0,0,0,19.62241169305725,0,0
080913_2_rerun_k141_2417516,2671,0,0,0,6.24981301421092,0,0
080913_2_rerun_k141_2853368,2998,0,0,0,7.4093333333333335,0,0
080913_2_rerun_k141_1115537,2572,0,0,0,8.863141524105755,0,0
080913_2_rerun_k141_244438,3086,0,0,0,85.0958549222798,0,0
080913_2_rerun_k141_2202204,3117,0,0,68.93200769724181,282.37908915971775,0,0
080913_2_rerun_k141_1549909,17395,0,0,0,39.9236693872859,0,0
080913_2_rerun_k141_1549937,4239,0,0,0,7.605374823196605,0,0
080913_2_rerun_k141_244821,3686,0,0,0,20.47288503253796,0,0
080913_2_rerun_k141_244924,2686,0,0,62.43080357142857,484.5885416666667,0,0
080913_2_rerun_k141_244976,2712,0,0.3525073746312684,12.610619469026549,82.77138643067846,0,0
080913_2_rerun_k141_2418790,2516,0,0,0,6.845786963434022,0,0
080913_2_rerun_k141_681150,4759,0,0,0,11.74212515749685,0,0
080913_2_rerun_k141_1336121,3958,0,0,0,9.45959595959596,0,0
080913_2_rerun_k141_464827,3497,0,0,0.7987421383647799,25.154373927958833,0,0
080913_2_rerun_k141_2203529,4216,0,0,0,103.17314990512334,0,0
080913_2_rerun_k141_246235,2877,0,0,12.13273106323836,5.665045170257123,50.76372480889506,0.46351633078526755
080913_2_rerun_k141_1117422,2941,0,0,0,45.29299796057104,0,0
cn_080913_2_rerun_000000000344,14124,0,0,0,238.42056074766356,0,0
080913_2_rerun_k141_1551527,4320,0,0,0,18.12824074074074,0,0
cn_080913_2_rerun_000000000650,19393,0,0,0,729.4669485407858,0,0
080913_2_rerun_k141_2420049,2655,0,0,2.4514672686230248,39.11211437170805,0,0
080913_2_rerun_k141_3290404,3978,0,0,0,22.346231155778895,0,0
080913_2_rerun_k141_1118306,5198,0,0,0,18.068846153846152,0,0
080913_2_rerun_k141_2204537,2904,0,0,0,13.127410468319558,0,0
cn_080913_2_rerun_000000000443,5413,0,0,0,459.6080531954193,0,0
080913_2_rerun_k141_2856100,2770,0,0,0,17.384559884559884,0,0
080913_2_rerun_k141_3290711,2528,0,0,0,37.102056962025316,0,0
cn_080913_2_rerun_000000000586,34327,0,0,0,24.153859598019224,0,0
cn_080913_2_rerun_000000000799,5753,0,0,0,10.638859923531456,0,0
cn_080913_2_rerun_000000000772,22712,0,0,0,14.061729482212046,0,0
cn_080913_2_rerun_000000000408,11827,0,0,0,23.144209636517328,0,0
080913_2_rerun_k141_2637611,3634,0,0,0,38.43784378437844,0,0
080913_2_rerun_k141_1987420,2632,0,0,0,8.636778115501519,0,0
080913_2_rerun_k141_3291660,4062,0,0,0,96.21062992125984,0,0
080913_2_rerun_k141_1338642,3436,0,0,0,7.374272409778812,0,0
080913_2_rerun_k141_1338654,2939,0,0,0,11.105370496261047,0,0
080913_2_rerun_k141_1769319,3858,0,0,0,176.93056994818653,0,0
080913_2_rerun_k141_1769608,2842,0,0,0,8.516174402250352,0,0
cn_080913_2_rerun_000000000221,7982,0,0,0,20.602955911823646,0,0
080913_2_rerun_k141_1339480,4153,0,0,0,8.444872412132884,0,0
080913_2_rerun_k141_1770093,3030,0,0,0,5.8819261213720315,0,0.40567282321899734
080913_2_rerun_k141_2638726,4635,0,0,0.08365674859853385,6.855541181543769,0,0
cn_080913_2_rerun_000000000669,9459,0,0,0,80.70894102726696,0,0
cn_080913_2_rerun_000000000177,7180,0,0,0,13.891643454038997,0,0
080913_2_rerun_k141_249167,3517,0,0,0,8.75667993177942,0,0
080913_2_rerun_k141_685305,3455,0,0,0,4.86524002313476,0,0
080913_2_rerun_k141_249220,6846,0,0,0,9.737733644859814,0,0
cn_080913_2_rerun_000000000298,22590,0,0,0,214.5554178470255,0,0
cn_080913_2_rerun_000000000793,5813,0,0,0,8.761609907120743,0,0
080913_2_rerun_k141_3076814,3341,2.213046080191502,0,1.720526630760024,12.79772591262717,0,0
080913_2_rerun_k141_31558,5094,0,0,0,10.379513343799058,0,0
cn_080913_2_rerun_000000000751,8104,0,0,33.84452122408687,226.3385982230997,0,0
cn_080913_2_rerun_000000000056,7200,0,0,0,10.917777777777777,0,0
080913_2_rerun_k141_1771430,3754,0,0,0,100.48722044728434,0,0
cn_080913_2_rerun_000000000200,7993,0,0,0,14.317988491368526,0,0
cn_080913_2_rerun_000000000209,7831,0,0,11.099055399540465,19.21598161858565,0,0
080913_2_rerun_k141_3077876,4412,0,0,0,30.95693563009973,0,0
080913_2_rerun_k141_3295173,3626,0,0,0,80.20396912899669,0,0
cn_080913_2_rerun_000000000138,5916,0,0,0,13.491210277214334,0,0
080913_2_rerun_k141_1556666,2820,0,0,0,27.663829787234043,0,0
080913_2_rerun_k141_1990662,3590,0,0,0,9.057349665924276,0,0
080913_2_rerun_k141_1556841,3328,0,0,5.801081730769231,112.21274038461539,0.10997596153846154,0
080913_2_rerun_k141_1556845,2687,0,0,0,5.026765799256506,0,0
080913_2_rerun_k141_1343188,2894,0,0,46.43232044198895,6.732044198895028,0,0
080913_2_rerun_k141_2425989,8341,0,0,0,112.04243586669864,0,0
cn_080913_2_rerun_000000000120,18660,0,0,0,55.21993569131833,0,0
080913_2_rerun_k141_906910,3086,0,0,0,6.582901554404145,0,0
080913_2_rerun_k141_2209956,2599,0,0,0,16.368946963873942,0,0
080913_2_rerun_k141_472170,4339,0,0,0,8.611239060340857,0,0
080913_2_rerun_k141_472336,2592,0,0,0,4.992283950617284,0,0
080913_2_rerun_k141_3080093,2836,0,0,1.0634696755994357,607.0684062059238,0,0
080913_2_rerun_k141_2426856,2986,0,0,0,5.781793842034806,0,0
080913_2_rerun_k141_2426886,3173,8.33207309388784,0.07372400756143667,0,141.7870195337114,1.121613106490233,0
080913_2_rerun_k141_1557721,2565,0,0,0,8.719407638347622,0,0
080913_2_rerun_k141_907324,4021,0,0,0,7.583789159622079,0,0
cn_080913_2_rerun_000000000123,17705,0,0,0,29.554049474754322,0,0
080913_2_rerun_k141_2861899,4174,0,0,1308.2365900383143,141.82950191570882,0,0
080913_2_rerun_k141_1558134,2635,0,0,0,6.781652767247915,0,0
080913_2_rerun_k141_1558182,21099,0,0,93.82636716898872,450.1529712823429,5.884655482892617,1.0340252108804853
cn_080913_2_rerun_000000000025,7011,0,0,0,15.173937838608497,0,0
080913_2_rerun_k141_907944,12342,0,0,1.3442968243681142,184.63771872974723,0,0
080913_2_rerun_k141_1558680,3374,0,0,0,6.880331753554502,0,0
080913_2_rerun_k141_253785,2552,0,0,0,4.846394984326019,0,0
080913_2_rerun_k141_3081372,2803,0,0,3.0563079116179614,13.925160370634355,0.06628652886671418,0
080913_2_rerun_k141_35298,3597,0,0,0,5.956086714841579,0,0
cn_080913_2_rerun_000000000148,8159,0,0,0,12.979416809605489,0,0
cn_080913_2_rerun_000000000103,6401,0,0,0,14.930334270540456,0,0
cn_080913_2_rerun_000000000713,6808,0,0,0.007344300822561692,220.31756756756758,0,0
cn_080913_2_rerun_000000000066,16409,0,0,0,19.790493601462522,0,0
080913_2_rerun_k141_2863289,3654,0,0,0,13.77024070021882,0,0
080913_2_rerun_k141_2211911,2745,0,0,0,17.50327749453751,0,0
080913_2_rerun_k141_3298899,2617,0,0,0,5.3002291825821235,0,0
080913_2_rerun_k141_1126383,4089,0,0,0,36.58484107579462,0,0
080913_2_rerun_k141_2643434,3913,0,0,0,5.792539601430762,0,0
080913_2_rerun_k141_36241,8131,0,0,0,16.35013523481682,0,0
080913_2_rerun_k141_1346517,2690,0,0,0,112.76151560178306,0,0
080913_2_rerun_k141_3082438,4750,0,0,0,8.825757575757576,0,0
080913_2_rerun_k141_2429085,2572,0,0,1.5225505443234837,26.004665629860032,0.08398133748055987,0
080913_2_rerun_k141_1126981,6464,0,0,0,21.210705445544555,0,0
cn_080913_2_rerun_000000000821,24468,0,0,0,69.27938531960112,0,3.8146150073565472
080913_2_rerun_k141_474976,4685,0,0,0.8544600938967136,8.35680751173709,0,0
080913_2_rerun_k141_36628,5962,0,0,1740.8185781354796,167.90140845070422,0,0
080913_2_rerun_k141_1560326,3010,0,0,0,12.721779548472776,0,0
080913_2_rerun_k141_1347289,2542,0,0,41.539308176100626,8.498427672955975,0,0
080913_2_rerun_k141_909658,10705,0,0,0,140.41808331776573,0,0
080913_2_rerun_k141_3300065,3114,0,0,0,6.157252888318357,0,0
080913_2_rerun_k141_2644326,2766,0,0,0,8.983381502890174,0,0
cn_080913_2_rerun_000000000129,20826,0,0,0,38.266564240445554,2.998655655847897,0
080913_2_rerun_k141_3300467,2557,0,0,13.75996872556685,4.851446442533229,60.704456606724,0.6075058639562158
080913_2_rerun_k141_37752,4860,0,0,0,6.807818930041153,0,0
080913_2_rerun_k141_910196,2671,0,0.27225130890052357,833.6447270007479,1784.7097980553478,0,9.2490650710546
080913_2_rerun_k141_910302,4440,0,0,0,10.404504504504505,0,0
cn_080913_2_rerun_000000000001,9880,0,0,0,9.738056680161943,0,0
080913_2_rerun_k141_2645346,2579,0,0,0,9.106893880712626,0,0
080913_2_rerun_k141_1995497,2536,0,0,0,4.541009463722397,0,0
080913_2_rerun_k141_2645653,3506,0,0,0.38426453819840367,6.01539338654504,0,0
cn_080913_2_rerun_000000000139,5789,0,0,0,2541.112607944732,0,0
080913_2_rerun_k141_911229,3314,0,0,0,5.533172496984318,0,0
cn_080913_2_rerun_000000000267,27921,0,0,0,27.533414511854453,0,0
cn_080913_2_rerun_000000000208,7035,0,0,0,51.54390451832907,0,0
cn_080913_2_rerun_000000000243,8444,0,0,0,15.48389388915206,0,0
cn_080913_2_rerun_000000000567,8147,0,0,0,8.47239263803681,0,0
080913_2_rerun_k141_911802,2930,0,0,0,8.700545702592088,0,0
080913_2_rerun_k141_39670,3158,0,0,0,18.10253164556962,0,0
080913_2_rerun_k141_3302062,5127,0,0,0,10.655360623781677,0,0
080913_2_rerun_k141_912253,3516,0,0,0,6.720136518771331,0,0
080913_2_rerun_k141_1130132,3090,0,0,0,8.195342820181112,0,0
cn_080913_2_rerun_000000000527,17847,0,0,0,201.3443137254902,0,0
cn_080913_2_rerun_000000000678,9397,0,0,0,8.741859970206427,0,0
cn_080913_2_rerun_000000000242,17118,0,0,1.6977803738317756,30.650467289719625,2.13446261682243,0
cn_080913_2_rerun_000000000741,6556,0,0,4.356314826113484,184.66717510677242,0,0
cn_080913_2_rerun_000000000131,7524,0,0,0,20.46836788942052,0,0
cn_080913_2_rerun_000000000699,13064,0,0,0,12.452388242498468,0,0
080913_2_rerun_k141_2867344,2693,0,0,186.29472902746843,22.061618411284336,0,0
cn_080913_2_rerun_000000000095,13575,0,0,0,32.411842686699075,0,0
080913_2_rerun_k141_1997613,3574,0,0,0,56.5665548098434,0,0
080913_2_rerun_k141_1130998,14603,0,0,0,15.171162535944132,0,0
cn_080913_2_rerun_000000000786,6770,0,0,0,7.751624335499114,0,0
080913_2_rerun_k141_1779172,3154,0,0,0,675.1977186311788,0,0
080913_2_rerun_k141_3086185,2568,0,0,0,10.093457943925234,0,0
080913_2_rerun_k141_1351947,3440,0,0,0,5.240116279069768,0,0
080913_2_rerun_k141_913883,3339,0,0,0,135.55116696588868,0,1.509275882704967
080913_2_rerun_k141_913891,3340,0,0,0,15.204191616766467,0,0
cn_080913_2_rerun_000000000422,5143,0,0,0,12.186552662261951,0,0
cn_080913_2_rerun_000000000257,8591,0,0,0,2562.1482429602047,0,0.09867349313474517
cn_080913_2_rerun_000000000769,6321,0,0,0,8.157228725086998,0,0
080913_2_rerun_k141_2868094,4255,0,0,0,9.881164866134336,0,0
cn_080913_2_rerun_000000000067,5102,0,0,0,214.56504702194357,0,0
080913_2_rerun_k141_1131919,4816,0,0,0,10.7171926910299,0,0
cn_080913_2_rerun_000000000255,11077,0,0,0,9.360714930492868,0,0
080913_2_rerun_k141_1998622,3055,0,0,0,9.8973185088293,0,0
080913_2_rerun_k141_3086891,2746,0,0,0,7.846433770014556,0,0
080913_2_rerun_k141_3303484,3177,0,0,0,7.604153555695406,0,0
080913_2_rerun_k141_1352454,2518,0,0,0,9.462698412698412,0,0
080913_2_rerun_k141_1998732,3106,0,0,0,7.586229086229086,0,0
080913_2_rerun_k141_1132091,4285,0,0,0,7.441903873075129,0,0
cn_080913_2_rerun_000000000314,27827,0,0,0,21.421559468199785,0,0
cn_080913_2_rerun_000000000107,7207,0,0,0,123.10319001386962,0,0.880998613037448
080913_2_rerun_k141_1132341,4685,0,0,0,9.55228339735382,0,0
cn_080913_2_rerun_000000000463,6504,0,0,5.638068880688807,87.13038130381304,0,0
080913_2_rerun_k141_1352964,2533,0,0,0,15.593528018942383,0,0
cn_080913_2_rerun_000000000444,7453,0,0,0,24.44191038368661,0,0
cn_080913_2_rerun_000000000525,11434,0,0,6.231199720181881,100.89139559286464,0,0
080913_2_rerun_k141_1999601,4825,0,0,0,8.879403232490676,0,0
080913_2_rerun_k141_915791,2831,0,0,0,12.587155963302752,0,0
cn_080913_2_rerun_000000000396,22940,0,0,0,12.04045335658239,0,0
080913_2_rerun_k141_915987,5134,0,0,0,20.934968847352025,0,0
cn_080913_2_rerun_000000000005,53093,0,0,0,765.9110257279542,0,0
080913_2_rerun_k141_696518,3431,0,0,1.8736167734420501,245.84333139196272,0,0
080913_2_rerun_k141_1566216,2811,0,0,0,11.909737029140015,0,0
cn_080913_2_rerun_000000000144,7680,0,0,0,12.973958333333334,0,0
080913_2_rerun_k141_261105,2718,0,0,0,79.52058823529411,0,0
080913_2_rerun_k141_1354540,4532,0,0,0,11.14386584289497,0,0
080913_2_rerun_k141_1566854,3575,0,0,0,489.87702627166016,0,0
080913_2_rerun_k141_2220392,6908,0,0,0,14.531268094962362,0,0
080913_2_rerun_k141_3306388,2813,0,0,0,4.658137882018479,0,0
080913_2_rerun_k141_1134370,2722,0,0,0,5.645374449339207,0,0
cn_080913_2_rerun_000000000677,45654,0,0,0,46.96175749080077,0,0
cn_080913_2_rerun_000000000356,5936,0,0,0,7.566374663072776,0,0
cn_080913_2_rerun_000000000352,20048,0,0,0,93.47286512370312,0,0
cn_080913_2_rerun_000000000600,5357,0,0,0,26.19858156028369,0,0
cn_080913_2_rerun_000000000302,48264,0,0,0,93.06070777391017,0,0
080913_2_rerun_k141_262789,19392,0,0,0,31.223906765676567,0,0
cn_080913_2_rerun_000000000471,7374,0,0,0,523.6732646420825,0,0
cn_080913_2_rerun_000000000311,5530,0,0,0,14.297180043383948,0,0
cn_080913_2_rerun_000000000494,17695,0,0,1.2181037405356538,9.791049836139678,0,0
080913_2_rerun_k141_3090949,2773,0,0,0,11.255948089401587,0,0
080913_2_rerun_k141_700025,2670,0,0,0,129.5501497005988,0,0
080913_2_rerun_k141_919366,2500,0,0,0.0672,7.2728,0,0
cn_080913_2_rerun_000000000049,5642,0,0,0,14.660878809355067,0,0
080913_2_rerun_k141_919394,5451,0,0,0,6.436743674367436,0,0
080913_2_rerun_k141_2003341,2882,497.99237170596393,43.625520110957005,45.08945908460471,1467.0346740638004,38.64355062413315,18.257975034674065
cn_080913_2_rerun_000000000256,6233,0,0,0,1702.933269169073,0,0
