contig,length,Phyllostomus disoclor (080613_8),Phyllostomus disoclor (080813_19),Mimon crenulatum (080813_7),Mimon crenulatum (080913_2),Phyllostomus hastatus (080613_5),Phyllostomus hastatus (080913_8)
cn_080913_2_rerun_000000000771,46769,0,0,0,38.57049939860535,0,0
080913_2_rerun_k141_3050715,3053,0,0,0,84.23308665539953,0,0
cn_080913_2_rerun_000000000008,7258,0,0,556.7539445314706,1518.697872825024,0,0
080913_2_rerun_k141_2834534,4307,0,0,0,90.34871446511997,0,0
cn_080913_2_rerun_000000000288,17873,0,0,0,23.611338132368484,0,0
080913_2_rerun_k141_1096829,9010,0,0,0,75.85724626012576,0,0
080913_2_rerun_k141_225492,2546,79.66807564712045,0,0,125.46858808469274,0,0
080913_2_rerun_k141_1964693,3494,0,0,19.792144007993667,380.67706502459606,0,0
080913_2_rerun_k141_1314459,2882,0,0,1444.3523784272743,164.06029505739366,0,0
080913_2_rerun_k141_879255,3311,719.9037700562077,0,26.981315440162486,79.78269615974368,11.519515353490615,0
080913_2_rerun_k141_2617652,3666,0,0,0,55.189959802488026,0,0
cn_080913_2_rerun_000000000234,6131,0,0,4.4023168055837765,198.93638755837773,0,0
cn_080913_2_rerun_000000000160,16951,0,0,0,1107.4830752751689,0,0
cn_080913_2_rerun_000000000065,121617,0,0,0,48.2450777604081,0,0
cn_080913_2_rerun_000000000094,7434,0,0,4.123660768150296,735.2317453641131,0,0
cn_080913_2_rerun_000000000559,6402,0,0,5.933882926438989,179.83093369153954,0,0
080913_2_rerun_k141_1098596,4454,0,0,536.4775907623182,2455.289612567553,0,0
080913_2_rerun_k141_2401633,3993,0,0,0,66.0213922709468,0,0
080913_2_rerun_k141_1532518,3372,0,0,0,73.22703711612976,0,0
cn_080913_2_rerun_000000000085,19283,0,0,0,115.15763350814832,0,0
080913_2_rerun_k141_1098721,3320,0,0,0,174.98692985634807,0,0
cn_080913_2_rerun_000000000540,19212,0,0,29.070373543395785,240.77462882762353,0,0
cn_080913_2_rerun_000000000469,17217,0,0,0,32.88952553842798,0,0
cn_080913_2_rerun_000000000787,10204,0,0,0,117.21072597168435,0,0
080913_2_rerun_k141_662882,5513,0,0,0,537.0407712098504,0,0
cn_080913_2_rerun_000000000034,107057,0,0,0,70.88466316261238,0,0
080913_2_rerun_k141_2184942,2670,0,0,0,183.74101056739391,0,0
cn_080913_2_rerun_000000000665,6800,0,0,0,50.69351609774542,0,0
080913_2_rerun_k141_9432,3190,0,0,0,99.02884495917174,0,0
cn_080913_2_rerun_000000000023,5650,0,0,0,111.75376671298969,0,0
cn_080913_2_rerun_000000000151,8003,0,0,0,213.64822153326188,0,0
cn_080913_2_rerun_000000000275,5239,0,0,0,39.649522991929345,0,0
080913_2_rerun_k141_446088,3733,0,0,0,224.01958767856763,0,0
cn_080913_2_rerun_000000000333,27620,0,0,0,17.27713896880477,0,0
cn_080913_2_rerun_000000000581,6958,0,0,0,54.982942172289974,0,0
080913_2_rerun_k141_10170,2523,0,0,0,386.7832150301032,0,0
080913_2_rerun_k141_2185966,2523,0,0,0,92.40784265210894,0,0
080913_2_rerun_k141_2620617,3200,0,0,0,76.84608897819986,0,0
080913_2_rerun_k141_10240,3100,0,0,0,764.3174812980342,0,0
080913_2_rerun_k141_1534621,3010,0,0,0,117.36354060999344,0,0
080913_2_rerun_k141_10501,3388,0,0,658.42798569156,67.66155206682902,0,0
cn_080913_2_rerun_000000000110,6530,0,0,0,78.69986477241335,0,0
080913_2_rerun_k141_664809,2842,0,0,0,124.49527922927989,0,0
080913_2_rerun_k141_229752,3498,0,0,0,645.3439462301736,0,0
080913_2_rerun_k141_1752452,2714,0,0,0,67.26446546678017,0,0
cn_080913_2_rerun_000000000047,19052,0,0,0,387.2193261849408,0,0
cn_080913_2_rerun_000000000155,9431,0,0,0,2025.4635652656016,0,0
080913_2_rerun_k141_2404208,4314,0,0,0,71.30097452280445,0,0
080913_2_rerun_k141_665371,5394,0,0,0,275.97367235714273,0,0
cn_080913_2_rerun_000000000057,8482,0,0,0,464.6857376380005,0,7.461474661354115
080913_2_rerun_k141_2187003,3241,0,0,0,1608.02970707999,0,0
080913_2_rerun_k141_2404541,3171,0,0,0,102.45463360148206,0,0
cn_080913_2_rerun_000000000091,14878,0,0,0,543.5777281432892,0,0
080913_2_rerun_k141_2405048,2680,0,0,8489.1821800886,1085.9162625706467,0,0
080913_2_rerun_k141_884156,8245,0,0,0,68.54778586786985,0,0
cn_080913_2_rerun_000000000466,12077,0,0,0,61.42548588096089,0,0
080913_2_rerun_k141_2187342,3316,0,0,0,85.27228891496962,0,0
cn_080913_2_rerun_000000000714,5687,0,0,0,82.6813402571248,0,0
080913_2_rerun_k141_2405444,3773,0,0,0,83.80532044276316,0,0
080913_2_rerun_k141_2405457,2580,0,0,922.0259317848231,10577.384007844417,0,0
cn_080913_2_rerun_000000000114,27401,0,0,0,302.2024301137741,0,0
080913_2_rerun_k141_2187611,2609,0,0,0,96.16649637418597,0,0
080913_2_rerun_k141_3274514,2945,0,0,0,94.13387320578906,34.98468763451808,0
cn_080913_2_rerun_000000000079,8569,0,0,0,70.44669257571087,0,0
cn_080913_2_rerun_000000000386,17861,0,0,0,884.5997288172443,0,0
cn_080913_2_rerun_000000000076,52937,0,0,0,31.69455026742779,0,0
080913_2_rerun_k141_448888,4380,0,0,0,67.74565696572593,0,0
080913_2_rerun_k141_1320850,3022,0,0,0,61.47759028346797,0,0
cn_080913_2_rerun_000000000690,14953,0,0,0,26.015016605825366,0,0
080913_2_rerun_k141_2623615,4292,0,0,0,92.48873174323748,0,0
080913_2_rerun_k141_666987,3141,0,0,0,114.4506945404093,0,0
080913_2_rerun_k141_1971347,4111,0,0,0,911.8183268311851,0,0
cn_080913_2_rerun_000000000375,6552,0,0,0,48.1939204755471,0,0
cn_080913_2_rerun_000000000593,7841,0,0,0,2893.6940520981225,0,0
cn_080913_2_rerun_000000000259,15191,0,0,0,423.32090532187135,0,0
080913_2_rerun_k141_232545,18728,0,0,0,230.53157482879362,0,0
080913_2_rerun_k141_1754900,3162,0,0,0,100.39759090388984,0,0
cn_080913_2_rerun_000000000574,9169,0,0,0,230.48501507819256,0,0
080913_2_rerun_k141_13630,4511,0,0,1735.22742593169,248.84225448578422,0,0
cn_080913_2_rerun_000000000486,41107,0,0,0,16.07458111720889,0,0
080913_2_rerun_k141_14001,4167,0,0,0,312.15297284530465,0,0
080913_2_rerun_k141_451315,3600,0,0,0,442.7353700111455,0,0
080913_2_rerun_k141_2625651,3227,0,0,0,88.31847981416193,0,0
cn_080913_2_rerun_000000000185,14461,0,0,0,466.9226495791847,0,0
080913_2_rerun_k141_2191004,4303,0,0,0,91.89744415032769,0,0
080913_2_rerun_k141_669461,4405,0,0,0,254.5495888368223,0,0
cn_080913_2_rerun_000000000038,5888,0,0,0,779.0521806022228,0,0
080913_2_rerun_k141_2191444,3522,0,0,0,62.24745534688732,0,0
080913_2_rerun_k141_1539924,2620,0,0,0,96.54073354794224,0,0
080913_2_rerun_k141_2191883,3224,0,0,0,110.19253607332453,0,0
cn_080913_2_rerun_000000000440,6935,0,0,0,416.8446608730068,0,0
080913_2_rerun_k141_2626632,4112,0,0,0,73.48124099805908,0,0
080913_2_rerun_k141_1540454,11337,0,0,0,29.116261992078435,0,0
080913_2_rerun_k141_1756926,2700,0,0,0,134.6619691183096,0,0
080913_2_rerun_k141_1756940,3099,0,0,0,3246.816692621851,0,0
080913_2_rerun_k141_15998,3312,0,0,0,81.76135733498985,0,0
cn_080913_2_rerun_000000000796,7180,0,0,969.0586376441846,2254.6726884913633,0,0
080913_2_rerun_k141_2408584,2558,0,0,0,1122.8579901019873,0,0
080913_2_rerun_k141_2844646,3008,0,0,0.24770052556839278,91.70053837949364,0,0
cn_080913_2_rerun_000000000230,11232,0,0,0,60.199780801980744,0,0
080913_2_rerun_k141_670511,4387,0,0,0,69.85344885575887,0,0
080913_2_rerun_k141_1757544,17936,0,0,0,71.41119247691876,0,0
cn_080913_2_rerun_000000000104,45524,0,0,0,22.050916480359724,0,0
080913_2_rerun_k141_2627398,3833,0,0,0,73.56147664831927,0,0
cn_080913_2_rerun_000000000406,10332,0,0,0,39.699755822544816,0,0
080913_2_rerun_k141_1106955,2919,0,0,0,93.77548727039353,0,0
080913_2_rerun_k141_890374,4388,0,0,0,524.4052235458634,0,0
080913_2_rerun_k141_2192991,5420,0,0,0,559.6039050608265,0,0
cn_080913_2_rerun_000000000213,5635,0,0,8.51996373527348,226.57147342235234,0,0
cn_080913_2_rerun_000000000089,35375,0,0,1.1384440418793087,401.0916675808766,0,0
080913_2_rerun_k141_2409101,2878,0,0,0,80.61851817155859,0,0
cn_080913_2_rerun_000000000803,6912,0,0,742.1479080343867,2123.44563979253,0,0
cn_080913_2_rerun_000000000431,9514,0,0,0,44.22991234742113,0,0
080913_2_rerun_k141_671206,2896,0,0,0,120.06681885558403,0,0
cn_080913_2_rerun_000000000538,19325,0,0,0,389.52123591927875,0,0
cn_080913_2_rerun_000000000475,7836,0,0,0,48.28242636220332,0,0
080913_2_rerun_k141_2193628,3437,0,0,0,94.1064987064483,0,0
cn_080913_2_rerun_000000000313,44011,0,0,0,259.2959570526009,0,0
cn_080913_2_rerun_000000000492,10501,0,0,0,182.37907414563426,0,0
080913_2_rerun_k141_2628527,20814,0,0,0,58.721822545361846,0,0
080913_2_rerun_k141_2628582,3436,0,0,0,141.15374113534418,0,0
080913_2_rerun_k141_454750,10592,0,0,0,85.70853156082754,0,0
080913_2_rerun_k141_1108709,2690,0,0,0,804.2621966055626,0,0
080913_2_rerun_k141_2194228,8009,0,0,0,44.350780314626114,0,0
080913_2_rerun_k141_18939,3859,0,0,0,66.176895379301655,0,0
080913_2_rerun_k141_1328189,3204,0,0,0,68.39914239498438,0,0
cn_080913_2_rerun_000000000500,5867,0,0,0,75.08710208381453,0,0
cn_080913_2_rerun_000000000601,25081,0,0,0,99.541158426791,0,0
080913_2_rerun_k141_1977340,3011,0,0,0,89.40862448821883,0,0
080913_2_rerun_k141_1977367,4619,0,0,0,66.60293074232663,0,0
080913_2_rerun_k141_3063800,4769,0,0,0,48.371968665192966,0,0
cn_080913_2_rerun_000000000074,111348,0,0,0,20.887121216117993,0,0
080913_2_rerun_k141_238395,3841,0,0,0,80.89910928661237,0,0
080913_2_rerun_k141_2195068,3512,0,0,723.7480409074443,5379.484076552616,0,0
cn_080913_2_rerun_000000000472,20436,0,0,0,59.86251974769901,0,0
080913_2_rerun_k141_1977797,2936,0,0,0,71.38895856906007,0,0
080913_2_rerun_k141_19888,2630,0,0,0,71.82763154400568,0,0
080913_2_rerun_k141_2411194,3179,0,0,0,126.74945070984191,0,0
cn_080913_2_rerun_000000000125,8563,0,0,0,35.77477610519307,0,0
cn_080913_2_rerun_000000000328,5998,0,0,0,38.478598448409905,0,0
080913_2_rerun_k141_893032,5119,0,0,0,2962.82813264043,0,0
cn_080913_2_rerun_000000000199,5218,0,0,0,158.0156423080721,0,0
080913_2_rerun_k141_2411969,4938,0,0,0,57.71485325774884,0,0
080913_2_rerun_k141_893145,2723,0,0,0,69.00904093171057,0,0
cn_080913_2_rerun_000000000223,6758,0,0,49.91979333883438,205.13976053973593,0,0
080913_2_rerun_k141_1111043,4448,0,0,27.000823347389037,189.8445497143201,0,0
080913_2_rerun_k141_1544040,5370,0,0,0,85.20983883874572,0,0
080913_2_rerun_k141_2412448,4096,0,0,0,62.99237280018655,0,0
080913_2_rerun_k141_2630788,2818,0,0,0,119.8196202228414,0,0
cn_080913_2_rerun_000000000198,12161,0,0,0,27.551095636788016,0,0
cn_080913_2_rerun_000000000609,24680,0,0,0,149.19234516088792,0,0
080913_2_rerun_k141_21082,3860,0,0,0,121.72482268433413,0,0
080913_2_rerun_k141_1544477,2923,0,0,0,89.66110256004468,0,0
cn_080913_2_rerun_000000000594,17754,0,0,10.337264923849153,402.795658390769,0,0
080913_2_rerun_k141_1330226,4269,0,0,0,67.74120819564536,0,0
cn_080913_2_rerun_000000000523,8408,0,0,0,957.6377363626972,0,0
080913_2_rerun_k141_2413190,2776,0,0,0,257.0896454007433,0,0
080913_2_rerun_k141_1761891,4282,0,0,0,101.01584812936609,0,0
080913_2_rerun_k141_2413605,2865,0,0,0,71.04146883324188,0,0
080913_2_rerun_k141_1979934,3324,0,0,0,4119.766329209172,0,0
080913_2_rerun_k141_3066496,3383,0,0,580.1774709668172,88.76512155051101,0,0
cn_080913_2_rerun_000000000283,5563,0,0,0,148.42668302555126,0,0
080913_2_rerun_k141_676114,2531,0,0,0,139.1936057911366,0,0
cn_080913_2_rerun_000000000394,65483,0,0,0,6.866836211235582,0,0
cn_080913_2_rerun_000000000015,8461,0,0,0,52.92752311497204,0,0
080913_2_rerun_k141_3283847,3271,0,0,0,78.89460961448853,0,0
080913_2_rerun_k141_1762769,3438,0,0,0,112.31310235073818,0,0
cn_080913_2_rerun_000000000722,29547,0,0,0,26.27152060675172,0,0
080913_2_rerun_k141_1331879,6560,0,0,330.3464351219338,88.36533869522098,0,0
080913_2_rerun_k141_22511,2828,0,0,2878.592279304854,298.74051040858376,0,0
cn_080913_2_rerun_000000000479,23560,0,0,0,17.486923619605655,0,0
080913_2_rerun_k141_2198416,2906,0,0,0,92.1629318642532,0,0
cn_080913_2_rerun_000000000382,11201,0,0,0,47.09366095498179,0,0
080913_2_rerun_k141_459937,6595,0,0,0,201.13214927346166,0,0
080913_2_rerun_k141_1981257,4946,0,0,1.025100793945606,415.691318221231,0,0
080913_2_rerun_k141_677276,3752,0,0,0,97.29871765734305,0,0
cn_080913_2_rerun_000000000604,5059,0,2.6165529819312243,0,46.15024583264664,0,0
080913_2_rerun_k141_677533,2591,0,0,0,68.0725373500018,0,0
cn_080913_2_rerun_000000000718,14259,0,0,0,23.960591094844485,0,0
cn_080913_2_rerun_000000000193,12782,0,0,0,37.09889108599177,0,0
080913_2_rerun_k141_3068576,2683,0,0,0,84.07069044124582,0,0
080913_2_rerun_k141_1547966,2711,0,0,0,93.88163747393368,0,0
080913_2_rerun_k141_3285958,43283,0,0,0,9.076418723653243,0,0
cn_080913_2_rerun_000000000246,5161,0,0,0,61.19421461190602,0,0
080913_2_rerun_k141_2415920,16470,0,0,0,290.66034338172483,0,0
080913_2_rerun_k141_1548351,4019,0,0,0,92.25021248775447,0,0
080913_2_rerun_k141_2852555,4062,0,0,0,74.36615590589754,0,0
cn_080913_2_rerun_000000000439,22245,0,0,0,31.787673620528693,0,0
cn_080913_2_rerun_000000000747,8614,0,0,4.689390791657269,100.9785405005648,0,0
cn_080913_2_rerun_000000000485,7658,0,0,820.1183558388398,5955.477185807423,0,0
080913_2_rerun_k141_1983004,3074,0,0,0,1174.1525227317566,0,0
080913_2_rerun_k141_2416611,3721,0,0,0,414.88083526745646,0,0
080913_2_rerun_k141_1765123,19559,0,0,0,43.47833629891745,0,0
080913_2_rerun_k141_24599,2555,0,0,4.800861563885429,1145.6393065154903,0,0
080913_2_rerun_k141_462312,2534,0,0,0,140.11801698984968,0,0
080913_2_rerun_k141_24663,3105,0,0,2.143995528680662,871.7461568699133,0,0
080913_2_rerun_k141_3287059,2972,0,0,0,1923.934159270229,0,0
080913_2_rerun_k141_1334395,4755,0,0,0,55.93225715743992,0,0
cn_080913_2_rerun_000000000457,19339,0,0,70.23057242804825,453.0055864797348,0,0
080913_2_rerun_k141_3287189,3002,0,0,0,171.89904628402445,0,0
080913_2_rerun_k141_679662,3284,0,0,0,217.1364975831702,0,0
080913_2_rerun_k141_2417516,2671,0,0,0,85.0308909346183,0,0
080913_2_rerun_k141_2853368,2998,0,0,0,89.8113239140639,0,0
080913_2_rerun_k141_1115537,2572,0,0,0,125.22767380270527,0,0
080913_2_rerun_k141_244438,3086,0,0,0,1002.0654249931064,0,0
080913_2_rerun_k141_2202204,3117,0,0,799.4200343649098,3292.147798290595,0,0
080913_2_rerun_k141_1549909,17395,0,0,0,83.40452453531105,0,0
080913_2_rerun_k141_1549937,4239,0,0,0,65.19897971872736,0,0
080913_2_rerun_k141_244821,3686,0,0,0,201.8400338063937,0,0
080913_2_rerun_k141_244924,2686,0,0,840.2022089985394,6556.177846954544,0,0
080913_2_rerun_k141_244976,2712,0,18.06957079669543,168.08835929566942,1109.108766639221,0,0
080913_2_rerun_k141_2418790,2516,0,0,0,98.87724034300545,0,0
080913_2_rerun_k141_681150,4759,0,0,0,89.6632742152221,0,0
080913_2_rerun_k141_1336121,3958,0,0,0,86.85211340441886,0,0
080913_2_rerun_k141_464827,3497,0,0,8.256611815675347,261.3975265328887,0,0
080913_2_rerun_k141_2203529,4216,0,0,0,889.3028439816487,0,0
080913_2_rerun_k141_246235,2877,0,0,152.4437457924887,71.55617354487703,818.1513672672005,26.134896273656224
080913_2_rerun_k141_1117422,2941,0,0,0,559.6540317384857,0,0
cn_080913_2_rerun_000000000344,14124,0,0,0,613.4364666433838,0,0
080913_2_rerun_k141_1551527,4320,0,0,0,152.4949657112298,0,0
cn_080913_2_rerun_000000000650,19393,0,0,0,1366.923516817104,0,0
080913_2_rerun_k141_2420049,2655,0,0,33.377397894710974,535.3408230906688,0,0
080913_2_rerun_k141_3290404,3978,0,0,0,204.13764563390333,0,0
080913_2_rerun_k141_1118306,5198,0,0,0,126.32163508888334,0,0
080913_2_rerun_k141_2204537,2904,0,0,0,164.27294630915208,0,0
cn_080913_2_rerun_000000000443,5413,0,0,0,3085.5543182685556,0,0
080913_2_rerun_k141_2856100,2770,0,0,0,228.06966508607982,0,0
080913_2_rerun_k141_3290711,2528,0,0,0,533.3404361722112,0,0
cn_080913_2_rerun_000000000586,34327,0,0,0,25.570209189153143,0,0
cn_080913_2_rerun_000000000799,5753,0,0,0,67.20232680668285,0,0
cn_080913_2_rerun_000000000772,22712,0,0,0,22.499193602935236,0,0
cn_080913_2_rerun_000000000408,11827,0,0,0,71.11338492871502,0,0
080913_2_rerun_k141_2637611,3634,0,0,0,384.37726119160095,0,0
080913_2_rerun_k141_1987420,2632,0,0,0,119.24755164639102,0,0
080913_2_rerun_k141_3291660,4062,0,0,0,860.7295885147694,0,0
080913_2_rerun_k141_1338642,3436,0,0,0,77.99192055666079,0,0
080913_2_rerun_k141_1338654,2939,0,0,0,137.31470855244868,0,0
080913_2_rerun_k141_1769319,3858,0,0,0,1666.5726359694054,0,0
080913_2_rerun_k141_1769608,2842,0,0,0,108.89402899722495,0,0
cn_080913_2_rerun_000000000221,7982,0,0,0,93.79969003934983,0,0
080913_2_rerun_k141_1339480,4153,0,0,0,73.8949491984387,0,0
080913_2_rerun_k141_1770093,3030,0,0,0,70.54407291272808,0,21.718453066512456
080913_2_rerun_k141_2638726,4635,0,0,0.6524423528617648,53.74964485523585,0,0
cn_080913_2_rerun_000000000669,9459,0,0,0,310.0701912040283,0,0
cn_080913_2_rerun_000000000177,7180,0,0,0,70.30930052465096,0,0
080913_2_rerun_k141_249167,3517,0,0,0,90.47960608432238,0,0
080913_2_rerun_k141_685305,3455,0,0,0,51.17287444722968,0,0
080913_2_rerun_k141_249220,6846,0,0,0,51.68976882795995,0,0
cn_080913_2_rerun_000000000298,22590,0,0,0,345.1491817928338,0,0
cn_080913_2_rerun_000000000793,5813,0,0,0,54.77308263444668,0,0
080913_2_rerun_k141_3076814,3341,92.67428418685382,0,18.615548021641228,139.2002202942612,0,0
080913_2_rerun_k141_31558,5094,0,0,0,74.04600711856109,0,0
cn_080913_2_rerun_000000000751,8104,0,0,150.96624219475083,1014.9456417530033,0,0
cn_080913_2_rerun_000000000056,7200,0,0,0,55.10428193255621,0,0
080913_2_rerun_k141_1771430,3754,0,0,0,972.7475792542674,0,0
cn_080913_2_rerun_000000000200,7993,0,0,0,65.09622281940499,0,0
cn_080913_2_rerun_000000000209,7831,0,0,51.23416912635491,89.17208969090426,0,0
080913_2_rerun_k141_3077876,4412,0,0,0,254.97996306549896,0,0
080913_2_rerun_k141_3295173,3626,0,0,0,803.8067611667185,0,0
cn_080913_2_rerun_000000000138,5916,0,0,0,82.87171748930169,0,0
080913_2_rerun_k141_1556666,2820,0,0,0,356.48953796146367,0,0
080913_2_rerun_k141_1990662,3590,0,0,0,91.68330899439584,0,0
080913_2_rerun_k141_1556841,3328,0,0,63.01102858185646,1225.3000308465012,1.5322671517746296,0
080913_2_rerun_k141_1556845,2687,0,0,0,67.98366577996886,0,0
080913_2_rerun_k141_1343188,2894,0,0,579.979660721325,84.53411793116082,0,0
080913_2_rerun_k141_2425989,8341,0,0,0,488.1440661097356,0,0
cn_080913_2_rerun_000000000120,18660,0,0,0,107.5394598163214,0,0
080913_2_rerun_k141_906910,3086,0,0,0,77.51844140735784,0,0
080913_2_rerun_k141_2209956,2599,0,0,0,228.8748409891824,0,0
080913_2_rerun_k141_472170,4339,0,0,0,72.12064289232829,0,0
080913_2_rerun_k141_472336,2592,0,0,0,69.99191489471565,0,0
080913_2_rerun_k141_3080093,2836,0,0,13.555320379905579,7778.842859382083,0,0
080913_2_rerun_k141_2426856,2986,0,0,0,70.36495145127269,0,0
080913_2_rerun_k141_2426886,3173,367.3907841696824,3.230042063228818,0,1623.8652748168247,16.39053179973673,0
080913_2_rerun_k141_1557721,2565,0,0,0,123.53306183296085,0,0
080913_2_rerun_k141_907324,4021,0,0,0,68.53868550476206,0,0
cn_080913_2_rerun_000000000123,17705,0,0,0,60.66031461290412,0,0
080913_2_rerun_k141_2861899,4174,0,0,11329.865373602428,1234.803143754118,0,0
080913_2_rerun_k141_1558134,2635,0,0,0,93.52732719093005,0,0
080913_2_rerun_k141_1558182,21099,0,0,160.75109193009428,775.321527080969,12.932402453274525,7.949958436362071
cn_080913_2_rerun_000000000025,7011,0,0,0,78.65057952582262,0,0
080913_2_rerun_k141_907944,12342,0,0,3.937318369471419,543.6488542313181,0,0
080913_2_rerun_k141_1558680,3374,0,0,0,74.10506536250807,0,0
080913_2_rerun_k141_253785,2552,0,0,0,69.01154177165122,0,0
080913_2_rerun_k141_3081372,2803,0,0,39.41530670392687,180.5347052399342,1.0965342997809802,0
080913_2_rerun_k141_35298,3597,0,0,0,60.17334685637407,0,0
cn_080913_2_rerun_000000000148,8159,0,0,0,57.80984961238103,0,0
cn_080913_2_rerun_000000000103,6401,0,0,0,84.76280057666361,0,0
cn_080913_2_rerun_000000000713,6808,0,0,0.03899615721410294,1176.0158484935148,0,0
cn_080913_2_rerun_000000000066,16409,0,0,0,43.82865110101689,0,0
080913_2_rerun_k141_2863289,3654,0,0,0,136.94828002146036,0,0
080913_2_rerun_k141_2211911,2745,0,0,0,231.71845429088702,0,0
080913_2_rerun_k141_3298899,2617,0,0,0,73.59944168125709,0,0
080913_2_rerun_k141_1126383,4089,0,0,0,325.13794445452385,0,0
080913_2_rerun_k141_2643434,3913,0,0,0,53.79510471110533,0,0
080913_2_rerun_k141_36241,8131,0,0,0,73.07368043163555,0,0
080913_2_rerun_k141_1346517,2690,0,0,0,1523.3237669150346,0,0
080913_2_rerun_k141_3082438,4750,0,0,0,67.52148389395796,0,0
080913_2_rerun_k141_2429085,2572,0,0,21.398910239316766,367.42093940253284,1.5140208776050792,0
080913_2_rerun_k141_1126981,6464,0,0,0,119.24422591915555,0,0
cn_080913_2_rerun_000000000821,24468,0,0,0,102.89378599167286,0,25.289942614779726
080913_2_rerun_k141_474976,4685,0,0,6.592848435021608,64.82080156614006,0,0
080913_2_rerun_k141_36628,5962,0,0,10554.85918316125,1023.401292382677,0,0
080913_2_rerun_k141_1560326,3010,0,0,0,153.59071547451262,0,0
080913_2_rerun_k141_1347289,2542,0,0,590.7103977365065,121.49170583861567,0,0
080913_2_rerun_k141_909658,10705,0,0,0,476.6723519095145,0,0
080913_2_rerun_k141_3300065,3114,0,0,0,71.8541698805803,0,0
080913_2_rerun_k141_2644326,2766,0,0,0,118.02425324428314,0,0
cn_080913_2_rerun_000000000129,20826,0,0,0,66.7724329010595,6.67637580447601,0
080913_2_rerun_k141_3300467,2557,0,0,194.52598415437183,68.94838640225376,1100.8037215471577,38.540322901979614
080913_2_rerun_k141_37752,4860,0,0,0,50.90439971053408,0,0
080913_2_rerun_k141_910196,2671,0,14.169854912062782,11282.309828060952,24281.600720425562,0,561.7195633301361
080913_2_rerun_k141_910302,4440,0,0,0,85.15732798691127,0,0
cn_080913_2_rerun_000000000001,9880,0,0,0,35.81780328574471,0,0
080913_2_rerun_k141_2645346,2579,0,0,0,128.3224158758534,0,0
080913_2_rerun_k141_1995497,2536,0,0,0,65.07089067611312,0,0
080913_2_rerun_k141_2645653,3506,0,0,3.961952807401475,62.34989346680239,0,0
cn_080913_2_rerun_000000000139,5789,0,0,0,15951.589132987343,0,0
080913_2_rerun_k141_911229,3314,0,0,0,60.67437326850748,0,0
cn_080913_2_rerun_000000000267,27921,0,0,0,35.83543642605436,0,0
cn_080913_2_rerun_000000000208,7035,0,0,0,266.25440743142923,0,0
cn_080913_2_rerun_000000000243,8444,0,0,0,66.63701817287422,0,0
cn_080913_2_rerun_000000000567,8147,0,0,0,37.791310417211584,0,0
080913_2_rerun_k141_911802,2930,0,0,0,107.91019213462566,0,0
080913_2_rerun_k141_39670,3158,0,0,0,208.31031862379984,0,0
080913_2_rerun_k141_3302062,5127,0,0,0,75.5245991282127,0,0
080913_2_rerun_k141_912253,3516,0,0,0,69.45648848741024,0,0
080913_2_rerun_k141_1130132,3090,0,0,0,96.38118006734406,0,0
cn_080913_2_rerun_000000000527,17847,0,0,0,409.9753438993018,0,0
cn_080913_2_rerun_000000000678,9397,0,0,0,33.80634445499854,0,0
cn_080913_2_rerun_000000000242,17118,0,0,3.5852495440315724,65.06803199253005,5.781700250912214,0
cn_080913_2_rerun_000000000741,6556,0,0,24.019901145259638,1023.6096095770587,0,0
cn_080913_2_rerun_000000000131,7524,0,0,0,98.85941150079499,0,0
cn_080913_2_rerun_000000000699,13064,0,0,0,34.638579568827666,0,0
080913_2_rerun_k141_2867344,2693,0,0,2500.6627003451526,297.7039579866346,0,0
cn_080913_2_rerun_000000000095,13575,0,0,0,86.76558067278708,0,0
080913_2_rerun_k141_1997613,3574,0,0,0,575.1601312639488,0,0
080913_2_rerun_k141_1130998,14603,0,0,0,37.75377380438631,0,0
cn_080913_2_rerun_000000000786,6770,0,0,0,41.609034864915,0,0
080913_2_rerun_k141_1779172,3154,0,0,0,7779.521237732798,0,0
080913_2_rerun_k141_3086185,2568,0,0,0,142.8329979954412,0,0
080913_2_rerun_k141_1351947,3440,0,0,0,55.356175189933374,0,0
080913_2_rerun_k141_913883,3339,0,0,0,1475.2663457251153,0,73.32428148711021
080913_2_rerun_k141_913891,3340,0,0,0,165.424740116249,0,0
cn_080913_2_rerun_000000000422,5143,0,0,0,86.10887965658307,0,0
cn_080913_2_rerun_000000000257,8591,0,0,0,10837.874767460336,0,1.863169587316654
cn_080913_2_rerun_000000000769,6321,0,0,0,46.89650125491413,0,0
080913_2_rerun_k141_2868094,4255,0,0,0,84.39023079237656,0,0
cn_080913_2_rerun_000000000067,5102,0,0,0,1528.2771344267849,0,0
080913_2_rerun_k141_1131919,4816,0,0,0,80.86827038532839,0,0
cn_080913_2_rerun_000000000255,11077,0,0,0,30.709338201402833,0,0
080913_2_rerun_k141_1998622,3055,0,0,0,117.7307540425899,0,0
080913_2_rerun_k141_3086891,2746,0,0,0,103.83777506877196,0,0
080913_2_rerun_k141_3303484,3177,0,0,0,86.97957012985508,0,0
080913_2_rerun_k141_1352454,2518,0,0,0,136.5660872340372,0,0
080913_2_rerun_k141_1998732,3106,0,0,0,88.75812011465592,0,0
080913_2_rerun_k141_1132091,4285,0,0,0,63.11270919144104,0,0
cn_080913_2_rerun_000000000314,27827,0,0,0,27.97488367659494,0,0
cn_080913_2_rerun_000000000107,7207,0,0,0,620.7237728173012,0,19.829707370947357
