clean_MAG,domain,phylum,host_family,vOTU,viral_tax,iphop,phase,lifestyle,bat_host,vgroup,num_votu,num_mags
MAG_82,Bacteria,Bacillota,Gemellaceae,cn_080813_7_mc_000000000119,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_98,7,5
MAG_82,Bacteria,Bacillota,Gemellaceae,080913_8_1_ph_rerun_k141_689352,Unclassified,1,0,lytic,Mimon crenulatum,vgroup_110,4,5
MAG_82,Bacteria,Bacillota,Gemellaceae,080613_5_ph_rerun_k141_702425,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_98,7,5
MAG_82,Bacteria,Bacillota,Gemellaceae,080613_5_ph_rerun_k141_1792997,Unclassified,1,0,lytic,Mimon crenulatum,vgroup_110,4,5
MAG_82,Bacteria,Bacillota,Gemellaceae,cn_080813_7_mc_000000000729,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_101,12,5
MAG_85,Bacteria,Bacillota_A,Lachnospiraceae,080913_2_rerun_k141_2197405|provirus_85831_124207,Unclassified,1,0,lysogenic,unknown,vgroup_126,4,3
MAG_85,Bacteria,Bacillota_A,Lachnospiraceae,080913_2_rerun_k141_2197405|provirus_317550_333717,Unclassified,1,0,lytic,unknown,vgroup_127,4,3
MAG_85,Bacteria,Bacillota_A,Lachnospiraceae,080913_2_rerun_k141_2045484|provirus_137083_149677,Unclassified,1,0,lytic,unknown,vgroup_127,4,3
MAG_85,Bacteria,Bacillota_A,Lachnospiraceae,080913_2_rerun_k141_1557083|provirus_7264_19526,Unclassified,1,0,lytic,unknown,vgroup_127,4,3
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000165,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_78,12,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000809|provirus_1_42983,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_464011|provirus_134827_175581,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_537883|provirus_75430_111805,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_323093|provirus_1_33910,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000357|provirus_3_33582,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080813_7_mc_k141_1190639|provirus_1_32283,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000184,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000144,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000366|provirus_2_23712,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000281,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_732283|provirus_501770_523777,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_716829|provirus_156_21354,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000129,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000677,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000743,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_78,12,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000161,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_78,12,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_554426|provirus_198948_212331,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080813_7_mc_k141_108478|provirus_1_13190,Unclassified,1,0,unclear,unknown,vgroup_92,2,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_624465|provirus_45571_58309,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000028,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000058,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080813_7_mc_k141_228945|provirus_3_9503,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_1411252|provirus_181065_189422,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000502,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000297,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000453,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_2719525,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_662882,Caudoviricetes; Unclassified order,1,0,unclear,unknown,vgroup_82,3,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000078,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_1814815|provirus_2_4519,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080613_5_ph_rerun_k141_1221025|provirus_3_4320,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080813_7_mc_k141_1165413,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_83_k141_384301,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_311556,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080613_5_ph_rerun_k141_1586778,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_78,12,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_1522480,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_786177,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_294155,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_2039925,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_3080093,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000441,Caudoviricetes; Unclassified order,0,1,unclear,unknown,vgroup_82,3,15
MAG_86,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000669,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_78,12,15
MAG_88,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000705,Unclassified,0,1,lytic,unknown,vgroup_158,5,20
MAG_89,Bacteria,Actinomycetota,Pseudonocardiaceae,cn_080913_2_rerun_000000000415,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_185,1,1
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,080913_2_rerun_k141_2506883,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_154,25,20
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_110_k141_463145,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_154,25,20
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,080913_2_rerun_k141_988538,Unclassified,1,0,lytic,unknown,vgroup_158,5,20
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000120,Caudoviricetes; Unclassified order,0,1,unclear,unknown,vgroup_156,2,20
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000162,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_154,25,20
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000305,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_152,11,20
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000401,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_152,11,20
MAG_90,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000506,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_154,25,20
MAG_91,Bacteria,Actinomycetota,Dermatophilaceae,080913_2_rerun_k141_2158368|provirus_105266_141689,Unclassified,1,0,lytic,unknown,vgroup_50,1,9
MAG_92,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000065,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_dub_652,1,20
MAG_92,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000700,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_154,25,20
MAG_92,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080913_2_rerun_000000000081,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_154,25,20
MAG_93,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000617,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_93,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000084,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_93,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000501,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_93,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000128,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_95,Bacteria,Actinomycetota,Geodermatophilaceae,080913_2_rerun_k141_3290404,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_dub_264,1,2
MAG_95,Bacteria,Actinomycetota,Geodermatophilaceae,080913_2_rerun_k141_2628582,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_114,2,2
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000462,Caudoviricetes; Unclassified order,1,1,unclear,Mimon crenulatum,vgroup_70,2,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000481,Caudoviricetes; Unclassified order,1,1,lysogenic,Mimon crenulatum,vgroup_66,4,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_559332|provirus_3_24067,Unclassified,1,0,lysogenic,Mimon crenulatum,vgroup_73,4,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000448,Caudoviricetes; Unclassified order,1,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000811|provirus_25688_46381,Unclassified,1,0,lysogenic,Mimon crenulatum,vgroup_73,4,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000650,Caudoviricetes; Unclassified order,1,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_1613686|provirus_57892_77045,Unclassified,1,0,lysogenic,Mimon crenulatum,vgroup_73,4,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000344,Caudoviricetes; Unclassified order,1,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_763672,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_66,4,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000141,Caudoviricetes; Unclassified order,1,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000355,Caudoviricetes; Unclassified order,1,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000624,Caudoviricetes; Unclassified order,1,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000098,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000316,Caudoviricetes; Unclassified order,1,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_1274291,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_66,4,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,raw-080813-7-mc_raw-080813-7-mc_bin_1_k141_878935,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_1899579,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_2263778,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_3161545,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_2152847,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080813_7_mc_k141_303175,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_748899,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_3125099,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_2411194,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_859822,Peduoviridae; Unclassified family,1,0,lytic,Mimon crenulatum,vgroup_72,1,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_3464873,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000313,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000337,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000268,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000538,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000095,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000699,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000156,Caudoviricetes; Unclassified order,0,1,unclear,Mimon crenulatum,vgroup_70,2,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000155,Caudoviricetes; Unclassified order,0,1,lysogenic,Mimon crenulatum,vgroup_66,4,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000610,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000131,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000500,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000443,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_96,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000142,Caudoviricetes; Unclassified order,0,1,lytic,Mimon crenulatum,vgroup_68,29,6
MAG_98,Bacteria,Pseudomonadota,Beijerinckiaceae,cn_080913_2_rerun_000000000031,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_20,3,1
MAG_98,Bacteria,Pseudomonadota,Beijerinckiaceae,cn_080913_2_rerun_000000000621,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_20,3,1
MAG_98,Bacteria,Pseudomonadota,Beijerinckiaceae,cn_080913_2_rerun_000000000117,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_20,3,1
MAG_98,Bacteria,Pseudomonadota,Beijerinckiaceae,cn_080913_2_rerun_000000000539,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_19,2,1
MAG_98,Bacteria,Pseudomonadota,Beijerinckiaceae,cn_080913_2_rerun_000000000529,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_19,2,1
MAG_99,Bacteria,Actinomycetota,JAAYBP01,cn_080913_2_rerun_000000000179,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_117,10,5
MAG_99,Bacteria,Actinomycetota,JAAYBP01,cn_080913_2_rerun_000000000138,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_117,10,5
MAG_100,Bacteria,Actinomycetota,JAAYBP01,raw-080913-2_rerun_bin_205_k141_9097,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_117,10,5
MAG_101,Archaea,Thermoproteota,JANJXX01; Unclassified order; Unclassified family,080913_2_rerun_k141_1757544,Phycodnaviridae,1,0,lytic,unknown,vgroup_122,1,2
MAG_101,Archaea,Thermoproteota,JANJXX01; Unclassified order; Unclassified family,080913_2_rerun_k141_1549909,Mimiviridae,1,0,lysogenic,unknown,vgroup_121,1,2
MAG_101,Archaea,Thermoproteota,JANJXX01; Unclassified order; Unclassified family,080913_2_rerun_k141_946462,Unclassified,1,0,lytic,unknown,vgroup_123,40,2
MAG_101,Archaea,Thermoproteota,JANJXX01; Unclassified order; Unclassified family,080913_2_rerun_k141_2187003,Unclassified,1,0,lytic,unknown,vgroup_123,40,2
MAG_102,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000487,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_166,4,10
MAG_102,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000341,Caudoviricetes; Unclassified order,0,1,unclear,unknown,vgroup_168,1,10
MAG_102,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000518,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_102,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000765,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_102,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000574,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_102,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000208,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_103,Bacteria,Actinomycetota,Solirubrobacteraceae,cn_080913_2_rerun_000000000380,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_199,5,3
MAG_103,Bacteria,Actinomycetota,Solirubrobacteraceae,cn_080913_2_rerun_000000000586,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_198,1,3
MAG_103,Bacteria,Actinomycetota,Solirubrobacteraceae,cn_080913_2_rerun_000000000527,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_199,5,3
MAG_103,Bacteria,Actinomycetota,Solirubrobacteraceae,cn_080913_2_rerun_000000000322,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_199,5,3
MAG_104,Bacteria,Actinomycetota,Nocardioidaceae,cn_080913_2_rerun_000000000632,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_167,19,10
MAG_105,Bacteria,Actinomycetota,Dermatophilaceae,080913_2_rerun_k141_3290404,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_dub_264,1,9
MAG_105,Bacteria,Actinomycetota,Dermatophilaceae,cn_080913_2_rerun_000000000122,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_dub_679,1,9
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000469,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000685,Herelleviridae; Unclassified family,0,1,lytic,unknown,vgroup_237,1,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000080,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000024,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_235,1,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000729,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000243,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000051,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000013,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000714,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_107,Bacteria,Deinococcota,Trueperaceae,cn_080913_2_rerun_000000000783,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_236,8,1
MAG_108,Bacteria,Actinomycetota,Brevibacteriaceae,080613_5_ph_rerun_k141_700884,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_25,4,4
MAG_109,Bacteria,Actinomycetota,Brevibacteriaceae,cn_080913_2_rerun_000000000065,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_dub_652,1,4
MAG_109,Bacteria,Actinomycetota,Brevibacteriaceae,raw-080913-2_rerun_bin_157_k141_1116838,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_25,4,4
MAG_109,Bacteria,Actinomycetota,Brevibacteriaceae,080913_2_rerun_k141_2258592,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_26,6,4
MAG_109,Bacteria,Actinomycetota,Brevibacteriaceae,cn_080913_2_rerun_000000000562,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_26,6,4
MAG_111,Bacteria,Actinomycetota,Solirubrobacteraceae,cn_080913_2_rerun_000000000230,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_199,5,3
MAG_112,Bacteria,Actinomycetota,Propionibacteriaceae,cn_080913_2_rerun_000000000686,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_180,5,8
MAG_112,Bacteria,Actinomycetota,Propionibacteriaceae,080913_2_rerun_k141_3291660,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_181,15,8
MAG_112,Bacteria,Actinomycetota,Propionibacteriaceae,080913_2_rerun_k141_2596046,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_181,15,8
MAG_112,Bacteria,Actinomycetota,Propionibacteriaceae,raw-080913-2_rerun_bin_137_k141_3104766,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_181,15,8
MAG_112,Bacteria,Actinomycetota,Propionibacteriaceae,cn_080913_2_rerun_000000000781,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_181,15,8
MAG_114,Bacteria,Pseudomonadota,Rhizobiaceae,cn_080913_2_rerun_000000000827|provirus_114_45600,Unclassified,1,0,lysogenic,Mimon crenulatum,vgroup_188,4,2
